,start_time,end_time,p_values
2885,1369986451.13086,1369986458.269531,0.997653
2886,1369986556.994141,1369986564.852539,1.0
2887,1369986934.110352,1369986941.595703,0.880286
2888,1369986948.323243,1369986961.634765,1.0
2889,1369986997.78125,1369987007.282226,1.0
2890,1369987250.038575,1369987258.580078,1.0
2891,1369987864.460938,1369987871.958984,0.99995
2892,1369987882.717652,1369987893.584961,1.0
2893,1369988037.762696,1369988046.398437,0.568234
2894,1369988091.138916,1369988101.862793,1.0
2895,1369988166.154786,1369988177.452026,0.999856
2896,1369988353.197266,1369988361.145019,0.347041
2897,1369988735.46875,1369988742.889648,1.0
2898,1369988928.834961,1369988937.375976,1.0
2899,1369989647.71875,1369989660.414062,1.0
2900,1369989945.905274,1369989960.445312,0.0
2901,1369990074.577149,1369990081.908203,4.4e-05
2902,1369990223.013672,1369990231.481933,0.887795
2903,1369990353.518311,1369990360.539062,1.0
2904,1369990445.396485,1369990453.334472,0.0
2905,1369990453.334961,1369990460.559814,0.999998
2906,1369990589.140625,1369990597.914062,0.0
2907,1369990727.775391,1369990735.300232,1.0
2908,1369990900.794922,1369990909.453003,1.0
2909,1369991085.954346,1369991093.552734,0.004521
2910,1369991157.420166,1369991166.004882,0.0
2911,1369991240.279297,1369991247.663086,1.0
2912,1369991375.13086,1369991382.359375,1.0
2913,1369991445.043946,1369991455.546875,1.0
2914,1369992014.721192,1369992021.842773,0.997539
2915,1369992209.1792,1369992217.542968,1.0
2916,1369992458.292725,1369992466.000976,1.0
2917,1369992490.863282,1369992498.060547,1.0
2918,1369992652.891602,1369992660.0625,1e-06
2919,1369992801.700196,1369992809.248047,0.0
2920,1369992878.715454,1369992886.329101,1.0
2921,1369993396.649414,1369993405.13153,1.0
2922,1369993585.230469,1369993592.875,0.461098
2923,1369993671.625489,1369993679.053955,0.0
2924,1369993719.478394,1369993726.623169,0.0
2925,1369993827.732422,1369993835.21875,0.0
2926,1369993977.510743,1369993988.596557,0.0
2927,1369994005.354737,1369994015.053711,0.0
2928,1369994307.801026,1369994315.058593,0.0
2929,1369994347.996338,1369994360.698242,0.0
2930,1369994679.0,1369994686.260254,0.0
2931,1369994775.389649,1369994782.693847,0.0
2932,1369995407.964844,1369995415.106201,0.0
2933,1369995449.249512,1369995457.16809,0.0
2934,1369995592.115723,1369995602.357177,0.0
2935,1369995633.370118,1369995640.480468,0.0
2936,1369995682.082032,1369995689.61914,0.0
2937,1369995696.441651,1369995703.5625,0.0
2938,1369995876.913575,1369995885.803711,0.0
2939,1369996101.40625,1369996108.458984,0.0
2940,1369996214.34961,1369996221.925293,0.0
2941,1369996318.919678,1369996326.200195,0.0
2942,1369996346.8667,1369996354.392578,0.0
2943,1369996539.143555,1369996549.321411,0.0
2944,1369996823.518311,1369996831.756836,0.0
2945,1369996876.412842,1369996883.601562,0.0
2946,1369997130.514649,1369997139.65625,0.0
2947,1369997175.01709,1369997182.434082,0.0
2948,1369997369.227051,1369997376.716552,0.0
2949,1369997461.114746,1369997470.057861,0.0
2950,1369997725.518067,1369997732.577636,0.0
2951,1369998195.996094,1369998203.990234,1.0
2952,1369998326.423828,1369998337.418945,1.0
2953,1369998383.896119,1369998391.070312,1.0
2954,1369998780.953125,1369998789.55664,1.0
2955,1369998822.070313,1369998829.859375,0.528065
2956,1369998848.886231,1369998856.313964,1.0
2957,1369999189.932679,1369999197.865966,1.0
2958,1369999359.407227,1369999366.859375,1e-06
2959,1369999620.535157,1369999630.314941,0.0
2960,1369999797.206299,1369999804.385742,0.0
2961,1370000491.478028,1370000501.613281,0.0
2962,1370000806.242188,1370000814.21875,0.0
2963,1370000831.984375,1370000840.291015,0.0
2964,1370000886.532227,1370000896.100586,0.0
2965,1370001050.383789,1370001058.291992,0.0
2966,1370001089.358155,1370001096.599609,0.0
2967,1370001138.382569,1370001146.429931,0.0
2968,1370001445.25,1370001452.453125,0.0
2969,1370001544.328614,1370001552.526855,0.0
2970,1370001606.890625,1370001614.200561,0.0
2971,1370001764.978516,1370001774.916748,0.0
2972,1370001783.844117,1370001793.777343,0.0
2973,1370001804.297852,1370001814.358886,0.0
2974,1370001814.960938,1370001823.4906,0.0
2975,1370001945.011719,1370001952.145263,0.0
2976,1370002225.675293,1370002234.054199,0.0
2977,1370002248.969727,1370002256.015625,0.0
2978,1370002622.69336,1370002630.425781,0.0
2979,1370002856.203736,1370002864.096191,0.0
2980,1370003362.69751,1370003373.335937,0.0
2981,1370003555.009766,1370003563.264648,0.0
2982,1370004080.905274,1370004091.875,0.0
2983,1370004108.296875,1370004115.65625,0.0
2984,1370004263.955078,1370004273.620605,0.0
2985,1370004280.074219,1370004287.923339,0.0
2986,1370004681.286683,1370004693.211425,0.0
2987,1370004868.0625,1370004876.175293,0.0
2988,1370004904.015625,1370004911.153442,0.0
2989,1370005043.298951,1370005051.141357,0.0
2990,1370005340.005616,1370005347.317382,0.0
2991,1370005408.773438,1370005417.111328,0.0
2992,1370005837.160157,1370005845.550781,0.0
2993,1370006072.78125,1370006081.792968,0.0
2994,1370006110.524414,1370006118.25,0.0
2995,1370006330.386719,1370006338.408203,1.0
2996,1370006511.875245,1370006520.55664,0.999934
2997,1370007148.082032,1370007156.666504,1.0
2998,1370007356.438477,1370007365.715332,1.0
2999,1370008163.992188,1370008171.06726,1.0
3000,1370008188.672852,1370008195.791015,0.727269
3001,1370008345.807618,1370008353.949951,1.0
3002,1370008804.84668,1370008816.864257,1.0
3003,1370008830.069336,1370008837.675781,1.0
3004,1370009137.119263,1370009146.318359,0.0
3005,1370009564.033203,1370009572.129882,1.0
3006,1370009579.053711,1370009586.21582,0.304857
3007,1370009995.199219,1370010003.609375,0.894474
3008,1370010159.273438,1370010170.658447,1.0
3009,1370010234.464356,1370010241.999511,0.999996
3010,1370010314.079102,1370010321.692627,1.0
3011,1370011175.393555,1370011185.60144,1.0
3012,1370011311.157227,1370011318.927978,1.0
3013,1370011749.3667,1370011756.860351,1.0
3014,1370012111.438477,1370012119.06372,0.09883
3015,1370012319.72461,1370012326.845214,1.0
3016,1370012590.614258,1370012597.68457,1.0
3017,1370012629.22461,1370012639.382324,1.0
3018,1370012812.250794,1370012822.427734,0.0
3019,1370012998.78125,1370013007.701904,1.0
3020,1370013176.444336,1370013184.567871,1.0
3021,1370013393.339356,1370013402.279297,1.0
3022,1370013568.45459,1370013575.600586,0.0
3023,1370014277.023438,1370014286.390625,0.0
3024,1370014460.352906,1370014468.047363,0.0
3025,1370015084.010743,1370015092.499023,0.0
3026,1370015245.770508,1370015255.120605,0.0
3027,1370015400.039063,1370015408.357788,0.0
3028,1370015522.643555,1370015529.975586,0.0
3029,1370015732.598145,1370015740.637695,0.0
3030,1370015763.722168,1370015770.808593,0.0
3031,1370015871.989258,1370015879.18164,0.0
3032,1370015953.328125,1370015960.420898,0.0
3033,1370016225.042359,1370016233.307617,0.0
3034,1370016264.289917,1370016273.937622,0.0
3035,1370016430.459717,1370016438.466797,0.0
3036,1370016449.471192,1370016456.991211,0.0
3037,1370020714.340821,1370020722.260742,1.0
3038,1370021366.16211,1370021375.455566,0.99926
3039,1370021480.517823,1370021487.850586,0.97167
3040,1370021751.547974,1370021758.746093,1.0
3041,1370021832.78418,1370021840.21289,1.0
3042,1370021856.914063,1370021867.157226,1e-06
3043,1370022122.245118,1370022129.380859,0.0
3044,1370022327.605469,1370022334.893554,1.0
3045,1370022359.695557,1370022367.0,0.0
3046,1370022676.874756,1370022685.21582,0.0
3047,1370022688.96875,1370022696.71167,0.0
3048,1370022828.517456,1370022836.777465,0.0
3049,1370022862.87024,1370022870.503906,0.0
3050,1370023014.565918,1370023021.995117,0.0
3051,1370023254.169068,1370023262.199218,0.0
3052,1370023303.138672,1370023312.984375,0.0
3053,1370023529.634888,1370023538.5,0.0
3054,1370023774.608033,1370023784.251953,0.0
3055,1370023837.751953,1370023846.883911,0.0
3056,1370023973.649414,1370023983.516113,0.0
3057,1370024075.444458,1370024082.921875,0.0
3058,1370024609.873047,1370024618.697265,0.0
3059,1370024992.012696,1370024999.07312,0.0
3060,1370025358.375,1370025366.529541,0.0
3061,1370025471.306641,1370025478.565429,0.0
3062,1370025490.611084,1370025499.073242,0.0
3063,1370025526.682129,1370025534.373047,0.0
3064,1370025730.705323,1370025739.474243,0.0
3065,1370026018.220459,1370026025.25,0.0
3066,1370026126.251953,1370026133.357422,0.0
3067,1370026222.357422,1370026230.804687,0.0
3068,1370026311.628907,1370026322.145263,1.0
3069,1370026375.319825,1370026386.106445,1.0
3070,1370026594.165039,1370026601.372802,1.0
3071,1370026938.671875,1370026947.769531,0.99989
3072,1370027080.59375,1370027088.085937,1.0
3073,1370027118.713868,1370027127.675293,1.0
3074,1370027151.227662,1370027158.796875,1.0
3075,1370027263.625,1370027273.480468,1.0
3076,1370027279.590332,1370027287.574707,1.0
3077,1370027343.170899,1370027353.283203,1.0
3078,1370028055.211426,1370028066.25,1.0
3079,1370028623.990235,1370028632.899902,1.0
3080,1370028646.062012,1370028654.43457,1.0
3081,1370028716.30127,1370028726.016601,1.0
3082,1370029122.108521,1370029129.291259,0.0
3083,1370029206.944825,1370029215.474365,1.0
3084,1370029574.472168,1370029582.145385,1e-06
3085,1370029954.589844,1370029963.321777,1.0
3086,1370030306.411621,1370030314.232422,0.837834
3087,1370030347.546875,1370030356.997314,1.0
3088,1370030504.582276,1370030513.266601,1.0
3089,1370030539.569336,1370030546.79248,1.0
3090,1370030709.033203,1370030717.648437,1.0
3091,1370030751.262696,1370030760.445312,1.0
3092,1370030904.756226,1370030913.683593,0.001298
3093,1370031163.198975,1370031172.545898,1.0
3094,1370031198.596192,1370031205.701172,1.0
3095,1370031460.607911,1370031471.341797,0.76197
3096,1370031484.38086,1370031491.433593,0.997252
3097,1370031532.33545,1370031542.650879,0.487531
3098,1370031641.995362,1370031649.929687,1.0
3099,1370032326.940796,1370032334.7583,1.0
3100,1370032491.556641,1370032498.757812,1.0
3101,1370032555.929444,1370032563.976562,0.000108
3102,1370032570.609375,1370032580.259277,0.153378
3103,1370032608.989991,1370032616.607422,1.0
3104,1370033037.883789,1370033045.097656,0.0
3105,1370033299.750977,1370033307.838501,1.0
3106,1370033862.7771,1370033873.689453,0.0
3107,1370034000.027344,1370034007.261963,0.505807
3108,1370034280.08313,1370034287.468261,1.0
3109,1370034305.282227,1370034312.960937,0.661975
3110,1370034760.928711,1370034769.246093,1.0
3111,1370034806.829102,1370034815.361572,0.433167
3112,1370034860.552735,1370034872.378906,1.0
3113,1370035005.170655,1370035014.861816,1.0
3114,1370035068.963868,1370035078.820312,0.003774
3115,1370035666.038575,1370035677.037109,1.0
3116,1370035756.78418,1370035763.923584,1.0
3117,1370035959.63086,1370035968.355468,0.0
3118,1370036737.445313,1370036744.685547,1.0
3119,1370036991.658203,1370036999.943359,1.0
3120,1370043868.283936,1370043877.455078,0.222516
3121,1370044128.3396,1370044137.113281,1.0
3122,1370044515.655274,1370044527.402343,0.0
3123,1370044721.180664,1370044729.236816,0.0
3124,1370044799.629883,1370044807.270507,0.0
3125,1370044838.626953,1370044852.602295,0.0
3126,1370045083.765625,1370045093.144531,0.0
3127,1370045555.297852,1370045565.543823,0.0
3128,1370045672.001953,1370045679.984375,0.0
3129,1370045682.279297,1370045693.505859,0.0
3130,1370045860.03125,1370045869.945556,0.0
3131,1370046066.417969,1370046077.041992,0.0
3132,1370046116.498047,1370046127.205078,0.0
3133,1370046204.833985,1370046212.36914,0.0
3134,1370046268.445313,1370046276.5,0.0
3135,1370046816.994141,1370046827.068359,0.0
3136,1370046922.930664,1370046932.412109,0.0
3137,1370046955.34375,1370046963.362304,0.0
3138,1370047065.930176,1370047073.089843,0.0
3139,1370047237.354493,1370047245.44519,0.0
3140,1370047468.594727,1370047478.673828,0.0
3141,1370047506.124268,1370047515.120361,0.0
3142,1370047760.25,1370047767.414062,0.0
3143,1370047865.273438,1370047872.575195,0.0
3144,1370047880.421875,1370047888.723877,0.0
3145,1370047899.527588,1370047909.3125,0.0
3146,1370048011.03125,1370048019.071045,0.0
3147,1370048106.013672,1370048113.879882,0.0
3148,1370048520.274414,1370048529.277343,0.0
3149,1370048695.795899,1370048705.320312,0.0
3150,1370048828.686524,1370048837.113281,0.0
3151,1370048973.272705,1370048980.655761,0.0
3152,1370049398.073731,1370049408.349426,0.0
3153,1370049496.655274,1370049506.0625,0.0
3154,1370049695.919312,1370049704.421386,0.0
3155,1370049747.07544,1370049756.951172,0.0
3156,1370049842.920411,1370049850.521118,1.0
3157,1370049886.237915,1370049893.439453,0.0
3158,1370049893.935547,1370049905.340942,0.005627
3159,1370049993.656739,1370050004.537109,1.0
3160,1370050110.911988,1370050120.242553,0.999994
3161,1370050169.824219,1370050179.103576,0.0
3162,1370050352.136719,1370050360.553711,0.0
3163,1370050486.848389,1370050496.290039,0.0
3164,1370050841.28418,1370050849.821411,0.0
3165,1370050983.840454,1370050991.564941,0.0
3166,1370050991.56543,1370051003.863281,0.0
3167,1370051232.939453,1370051241.131836,0.0
3168,1370051516.348877,1370051523.49707,0.0
3169,1370051884.048584,1370051891.640625,0.0
3170,1370051927.738282,1370051935.0,0.0
3171,1370052054.902344,1370052062.202392,0.0
3172,1370052168.862427,1370052178.532226,0.0
3173,1370052440.800782,1370052448.642089,0.0
3174,1370052683.923828,1370052691.918945,0.0
3175,1370052693.771973,1370052702.359375,0.0
3176,1370052882.72461,1370052891.204101,0.0
3177,1370052894.398072,1370052905.849609,1.0
3178,1370053052.796875,1370053059.891601,1.0
3179,1370053115.480225,1370053123.473144,1.0
3180,1370053129.192383,1370053139.335693,0.0
3181,1370053152.536133,1370053159.612304,1.0
3182,1370053214.091797,1370053221.884277,1.0
3183,1370053432.092774,1370053439.86499,1.0
3184,1370053459.046875,1370053467.680664,1.0
3185,1370053478.945313,1370053487.091797,0.006509
3186,1370053672.737061,1370053679.918945,0.961941
3187,1370053827.255371,1370053834.422607,1.0
3188,1370054029.71875,1370054038.516601,1.0
3189,1370054119.861328,1370054127.017944,5e-06
3190,1370054180.699219,1370054188.673339,0.52788
3191,1370054297.212891,1370054304.407104,1.0
3192,1370054464.853272,1370054474.404297,0.98945
3193,1370054821.153321,1370054829.002197,1e-06
3194,1370054890.140625,1370054898.199218,1.0
3195,1370055253.26001,1370055261.496582,1.0
3196,1370055330.487305,1370055341.768798,1.0
3197,1370055705.523682,1370055714.350097,1.0
3198,1370055994.533203,1370056001.579101,1.0
3199,1370056038.09668,1370056045.941406,1.0
3200,1370056505.343262,1370056512.442382,1.0
3201,1370056768.55127,1370056775.794922,1.0
3202,1370056790.954102,1370056799.033203,0.0
3203,1370056933.601563,1370056940.873047,0.0
3204,1370057243.581543,1370057252.176757,0.0
3205,1370057562.13208,1370057573.653808,1.0
3206,1370057948.59961,1370057956.714721,1e-06
3207,1370057984.953125,1370057993.479248,1.0
3208,1370058029.768555,1370058036.93164,0.525985
3209,1370058232.53711,1370058240.354492,1.5e-05
3210,1370058345.357178,1370058354.343628,1.0
3211,1370058389.065064,1370058396.36914,0.370043
3212,1370058473.180664,1370058486.377441,0.0
3213,1370058530.629395,1370058538.943359,0.0
3214,1370058991.223023,1370059000.210937,1.0
3215,1370059076.890625,1370059087.038086,1.0
3216,1370059159.878662,1370059167.392578,0.0
3217,1370059175.258789,1370059183.380127,1.0
3218,1370059241.00586,1370059250.228515,0.0
3219,1370059358.191285,1370059366.121093,0.0
3220,1370059513.682129,1370059523.427002,0.0
3221,1370059552.925782,1370059565.354492,0.0
3222,1370059669.843262,1370059677.128906,0.0
3223,1370059892.529297,1370059900.170593,0.0
3224,1370059945.958008,1370059954.20935,0.0
3225,1370060065.772461,1370060076.132812,0.0
3226,1370060182.289063,1370060189.785156,0.0
3227,1370060359.953125,1370060366.988281,0.0
3228,1370060368.945313,1370060376.517578,0.0
3229,1370060457.420899,1370060464.439209,0.0
3230,1370060653.666016,1370060661.355468,0.0
3231,1370061177.282227,1370061186.326172,0.0
3232,1370061272.147217,1370061280.003906,0.0
3233,1370061381.100586,1370061391.415527,0.0
3234,1370061396.84375,1370061403.954101,0.0
3235,1370061410.639161,1370061417.93042,0.0
3236,1370061505.618164,1370061514.588867,0.0
3237,1370061532.97461,1370061540.409668,0.0
3238,1370061744.638184,1370061752.964843,0.0
3239,1370061921.387696,1370061929.125061,0.0
3240,1370062223.883789,1370062231.780761,0.0
3241,1370062337.629395,1370062346.93457,0.0
3242,1370062526.75,1370062534.558105,0.0
3243,1370062574.471924,1370062581.526367,0.0
3244,1370062627.083008,1370062635.719848,0.0
3245,1370062664.283203,1370062675.538574,0.0
3246,1370062730.688965,1370062738.245117,0.0
3247,1370063394.992188,1370063402.162109,0.0
3248,1370063784.027344,1370063792.422485,1.0
3249,1370063862.018311,1370063871.245605,1.0
3250,1370063954.962891,1370063965.855224,1.0
3251,1370064005.952149,1370064013.267089,0.0
3252,1370064023.884766,1370064030.96875,0.0
3253,1370064327.919922,1370064338.476074,0.0
3254,1370064420.572266,1370064434.227905,0.0
3255,1370064503.056153,1370064510.13916,0.0
3256,1370064993.972901,1370065001.971191,0.0
3257,1370065383.152344,1370065392.285156,0.0
3258,1370065419.222901,1370065426.71875,0.0
3259,1370065453.298828,1370065460.678466,0.0
3260,1370066192.894532,1370066200.027343,0.0
3261,1370066324.601563,1370066333.03125,0.0
3262,1370066737.027588,1370066745.78125,0.0
3263,1370066850.345703,1370066858.857544,0.0
3264,1370066861.577149,1370066869.001953,0.0
3265,1370067233.890625,1370067241.61914,0.0
3266,1370067537.073243,1370067544.232422,0.0
3267,1370067661.01294,1370067670.281128,0.0
3268,1370067972.528565,1370067979.842651,1.0
3269,1370068351.931641,1370068364.759765,1.0
3270,1370068500.567383,1370068507.845947,1.0
3271,1370068903.934327,1370068913.784912,0.999574
3272,1370069006.689698,1370069021.34375,1.0
3273,1370069590.019532,1370069600.329589,1.0
3274,1370069718.824463,1370069726.807617,1.0
3275,1370070070.175782,1370070079.26123,1.0
3276,1370070605.090821,1370070613.283203,1.0
3277,1370070654.899414,1370070664.48938,1.0
3278,1370071144.308838,1370071152.000488,1.0
3279,1370071239.027344,1370071247.048828,1e-06
3280,1370071561.637696,1370071569.036621,1.0
3281,1370072483.31958,1370072491.146484,0.172164
3282,1370072497.691407,1370072505.207031,1.0
3283,1370073894.556153,1370073902.702636,1.0
3284,1370074315.294922,1370074322.305664,1.0
3285,1370074513.703125,1370074522.372314,1.0
3286,1370075073.359375,1370075083.26123,1.0
3287,1370075353.209961,1370075360.467773,1.0
3288,1370075500.99878,1370075508.810058,1.0
3289,1370076339.10962,1370076347.662109,1.7e-05
3290,1370076667.798096,1370076675.476074,1.0
3291,1370077236.056397,1370077245.179443,1.0
3292,1370077580.511719,1370077588.572265,1.0
3293,1370078261.415039,1370078268.970703,1.0
3294,1370078337.333252,1370078345.5354,0.006595
3295,1370078493.398438,1370078500.401367,1.0
3296,1370078730.867188,1370078738.529785,0.998014
3297,1370090305.903321,1370090315.5,1.0
3298,1370090495.060547,1370090502.548828,0.205331
3299,1370090914.008789,1370090923.827148,1.0
3300,1370091097.621094,1370091106.753906,1.0
3301,1370091406.671326,1370091414.062011,0.0
3302,1370091810.073853,1370091817.66455,1.0
3303,1370091902.500977,1370091910.942382,1.0
3304,1370091994.925293,1370092002.026123,0.999999
3305,1370092430.786133,1370092442.019531,1.0
3306,1370093050.232422,1370093058.834961,0.0
3307,1370093242.322754,1370093250.828125,0.0
3308,1370093836.993164,1370093844.186035,1.0
3309,1370093925.341797,1370093935.4375,1.0
3310,1370093974.027344,1370093982.637207,1.0
3311,1370094083.273194,1370094090.35205,1.0
3312,1370094581.613282,1370094589.513672,1.0
3313,1370094599.774475,1370094607.823242,0.0
3314,1370094687.143555,1370094696.938476,1.0
3315,1370094788.282715,1370094799.15625,1.0
3316,1370095057.819336,1370095067.110351,0.001524
3317,1370095304.171631,1370095314.233398,1.0
3318,1370095492.362366,1370095499.625,0.0
3319,1370095596.5,1370095624.0,0.0
3320,1370095656.993897,1370095668.525879,0.0
3321,1370095672.244141,1370095680.246582,0.0
3322,1370095685.753907,1370095694.765869,0.0
3323,1370095783.25,1370095790.28125,0.0
3324,1370095822.03125,1370095837.278808,0.0
3325,1370095871.623047,1370095884.852539,0.0
3326,1370095884.853516,1370095893.59375,0.0
3327,1370120667.915528,1370120677.074218,0.0
3328,1370122147.697266,1370122157.300781,0.0
3329,1370123025.082032,1370123032.115722,0.0
3330,1370123219.169922,1370123227.725952,0.0
3331,1370123333.307129,1370123340.76062,0.0
3332,1370123403.516602,1370123411.535156,0.0
3333,1370123656.317383,1370123663.480468,0.0
3334,1370123706.615235,1370123714.524414,0.0
3335,1370124033.90625,1370124043.708252,0.0
3336,1370124054.108155,1370124062.188476,0.0
3337,1370124165.999024,1370124173.246093,0.0
3338,1370124682.644532,1370124690.277832,0.0
3339,1370124691.017578,1370124698.969726,0.0
3340,1370125010.171875,1370125018.625,0.0
3341,1370125140.430054,1370125149.801147,0.0
3342,1370126184.143067,1370126191.165039,0.0
3343,1370126566.47229,1370126573.594726,0.0
3344,1370126629.044434,1370126638.1875,0.0
3345,1370126705.211914,1370126719.300781,0.0
3346,1370126991.007813,1370126998.273437,0.0
3347,1370127101.351319,1370127111.27832,0.0
3348,1370127527.044922,1370127534.990478,0.0
3349,1370127900.958008,1370127910.076172,0.0
3350,1370127922.046875,1370127929.720703,0.0
3351,1370128001.797852,1370128010.329101,0.0
3352,1370128149.947266,1370128157.246582,1.0
3353,1370128377.493164,1370128386.214843,1.0
3354,1370128519.215332,1370128527.243408,1.0
3355,1370128537.824219,1370128546.047363,1.0
3356,1370128851.874024,1370128859.329101,0.0
3357,1370128926.59375,1370128934.384521,1.0
3358,1370129084.936524,1370129092.936767,1.0
3359,1370129116.327393,1370129124.0,0.0
3360,1370129437.629395,1370129445.6604,0.0
3361,1370129581.261475,1370129589.712646,0.0
3362,1370130068.28418,1370130076.409912,0.0
3363,1370130233.81836,1370130241.542968,0.0
3364,1370130416.305664,1370130424.082275,0.0
3365,1370130585.917481,1370130593.361328,0.0
3366,1370130737.603516,1370130745.384643,0.0
3367,1370130749.257813,1370130756.75,0.0
3368,1370130879.72168,1370130887.079956,0.0
3369,1370130997.256348,1370131006.519531,0.0
3370,1370131680.55835,1370131688.64331,0.0
3371,1370132046.433106,1370132060.704101,0.0
3372,1370132279.3125,1370132286.465088,0.0
3373,1370132351.117188,1370132361.625,1.0
3374,1370132438.229493,1370132449.142089,1.0
3375,1370132498.398438,1370132507.425781,1.0
3376,1370132596.579102,1370132606.058593,1.0
3377,1370132643.78125,1370132651.817382,1.0
3378,1370132653.510804,1370132662.667968,0.030439
3379,1370132789.986328,1370132797.546875,1.0
3380,1370133253.78418,1370133263.039062,1.0
3381,1370133371.991089,1370133380.832031,1.0
3382,1370133627.119385,1370133635.382812,0.0
3383,1370133748.957032,1370133757.964843,3.5e-05
3384,1370134032.331055,1370134040.359375,1.0
3385,1370134113.243653,1370134120.378906,2.4e-05
3386,1370134273.004395,1370134282.194336,1.0
3387,1370134602.435547,1370134610.489746,1.0
3388,1370134746.370606,1370134754.580322,0.999989
3389,1370134807.105469,1370134814.221191,1.0
3390,1370134847.455567,1370134854.562988,0.552995
3391,1370134911.769532,1370134919.926269,0.999558
3392,1370135032.789063,1370135039.814941,0.707161
3393,1370135223.472657,1370135230.893066,1.0
3394,1370135510.277832,1370135518.1958,0.812362
3395,1370136017.343262,1370136026.024902,1.0
3396,1370136118.251953,1370136127.755371,0.52009
3397,1370136722.334961,1370136730.847656,1.0
3398,1370136814.102539,1370136827.238037,0.999983
3399,1370137118.770752,1370137126.051757,1.0
3400,1370137246.597168,1370137254.074218,0.995777
3401,1370137320.444336,1370137329.980468,0.0
3402,1370137403.843018,1370137411.297851,1.0
3403,1370137443.356446,1370137450.685058,1.0
3404,1370137580.483887,1370137587.953125,1.0
3405,1370137711.032227,1370137720.207031,0.0
3406,1370137951.709961,1370137959.71875,1.0
3407,1370137990.44043,1370137997.99707,1.0
3408,1370138007.181641,1370138014.697265,1e-06
3409,1370138058.507813,1370138066.295654,1e-06
3410,1370138066.295899,1370138076.046508,1.0
3411,1370138081.269532,1370138088.886718,1.0
3412,1370138101.805176,1370138109.0625,1.0
3413,1370138159.238282,1370138167.006347,1.0
3414,1370138198.960938,1370138207.249511,0.024895
3415,1370138397.378662,1370138406.271972,1.0
3416,1370138506.539063,1370138517.5,1.0
3417,1370138661.605469,1370138670.811279,1.0
3418,1370138829.330567,1370138839.534179,1.0
3419,1370139259.263184,1370139268.457031,1.0
3420,1370139315.580078,1370139323.21875,1.0
3421,1370139406.65625,1370139414.784668,0.976516
3422,1370139923.608399,1370139930.749023,1.0
3423,1370139964.740967,1370139972.554321,1.0
3424,1370140526.375489,1370140536.219726,0.0
3425,1370141144.273438,1370141151.558838,0.0
3426,1370141286.047852,1370141294.065918,0.0
3427,1370141317.92334,1370141325.544189,0.0
3428,1370141416.238282,1370141424.398437,0.0
3429,1370141706.667969,1370141714.71289,0.0
3430,1370141830.188477,1370141837.191406,0.0
3431,1370141906.955323,1370141915.5,0.0
3432,1370141947.476563,1370141955.678344,0.0
3433,1370142267.091309,1370142275.65332,0.0
3434,1370142286.938477,1370142295.041015,0.0
3435,1370142337.5,1370142346.378906,0.0
3436,1370142405.857422,1370142413.081054,0.0
3437,1370142439.314453,1370142447.108398,0.0
3438,1370142479.683594,1370142487.746093,0.0
3439,1370142551.992188,1370142560.720459,0.0
3440,1370142571.150879,1370142578.705078,0.0
3441,1370142722.923828,1370142732.167968,0.0
3442,1370143084.680176,1370143095.729492,0.0
3443,1370143195.992188,1370143203.778076,0.0
3444,1370143662.239502,1370143670.396484,0.0
3445,1370143805.385254,1370143812.831543,0.0
3446,1370144007.621949,1370144016.808593,0.0
3447,1370144136.546509,1370144144.0,0.0
3448,1370144829.563599,1370144836.907226,0.0
3449,1370145000.991211,1370145010.692382,0.0
3450,1370145095.650391,1370145107.115234,0.0
3451,1370145169.085938,1370145176.277343,0.0
3452,1370145285.311036,1370145294.623535,1.0
3453,1370145340.086914,1370145347.163086,0.999801
3454,1370145529.271485,1370145536.867797,0.0
3455,1370145575.2417,1370145582.476562,0.0
3456,1370145679.144043,1370145689.310547,0.448276
3457,1370145798.328614,1370145806.671386,1.0
3458,1370145835.453003,1370145843.601562,0.0
3459,1370146031.055176,1370146039.0625,0.0
3460,1370146340.679444,1370146348.837768,0.0
3461,1370146489.283692,1370146496.463745,0.0
3462,1370146581.488282,1370146589.8125,0.0
3463,1370147231.558594,1370147239.105468,0.0
3464,1370147388.503418,1370147396.610351,0.0
3465,1370147446.094727,1370147456.211914,0.0
3466,1370147565.541016,1370147575.692871,0.0
3467,1370147601.602051,1370147610.953613,0.0
3468,1370147701.752686,1370147709.683593,0.0
3469,1370147730.646485,1370147738.083984,0.0
3470,1370148123.951661,1370148133.917968,0.0
3471,1370148187.556641,1370148194.958984,0.0
3472,1370148368.581055,1370148375.999023,0.0
3473,1370148401.673584,1370148408.960937,0.0
3474,1370148502.555909,1370148511.781738,0.0
3475,1370148741.6875,1370148749.751953,0.0
3476,1370148752.803711,1370148760.839843,0.0
3477,1370148840.492188,1370148853.799316,0.0
3478,1370149008.246094,1370149015.667968,0.0
3479,1370149030.325318,1370149039.066406,0.0
3480,1370149145.256836,1370149155.209961,0.0
3481,1370149195.98462,1370149205.157226,0.0
3482,1370149434.26587,1370149442.03125,0.0
3483,1370149513.102051,1370149520.458252,0.0
3484,1370149746.669922,1370149756.401367,0.0
3485,1370149855.919922,1370149863.468017,1.0
3486,1370149929.465821,1370149937.283203,1.0
3487,1370150122.897461,1370150132.373047,1.0
3488,1370150338.517578,1370150346.516601,1.0
3489,1370150531.661133,1370150539.330078,1.0
